,temporada_alta,dif_min,atraso_15,periodo_dia
25040,0,1.0,0,PM1
25041,0,8.0,0,PM1
25042,0,-4.0,0,PM1
25043,0,0.0,0,PM1
25044,0,-5.0,0,PM1
25045,0,-2.0,0,PM1
25046,0,-4.0,0,PM1
25047,0,3.0,0,PM1
25048,0,-4.0,0,PM1
25049,0,5.0,0,PM1
25050,0,-4.0,0,PM1
25051,0,0.0,0,PM1
25052,0,-3.0,0,PM1
25053,0,15.0,0,PM1
25054,0,2.0,0,PM1
25055,0,-3.0,0,PM1
25056,0,-4.0,0,PM1
25057,0,-8.0,0,PM1
25058,0,-7.0,0,PM1
25059,0,11.0,0,PM1
25060,0,-2.0,0,PM1
25061,0,4.0,0,PM1
25062,0,3.0,0,PM1
25063,0,-3.0,0,PM1
25064,0,-5.0,0,PM1
25065,0,-6.0,0,PM1
25066,0,-3.0,0,PM1
25067,0,-4.0,0,PM1
25068,0,-3.0,0,PM1
25069,0,-2.0,0,PM1
25070,0,1.0,0,PM1
25071,0,-6.0,0,PM1
25072,0,6.0,0,PM1
25073,0,0.0,0,PM1
25074,0,-3.0,0,PM1
25075,0,-1.0,0,PM1
25076,0,2.0,0,PM1
25077,0,-1.0,0,PM1
25078,0,-2.0,0,PM1
25079,0,1.0,0,PM1
25080,0,1.0,0,PM1
25081,0,9.0,0,PM1
25082,0,-4.0,0,PM1
25083,0,1.0,0,PM1
25084,0,2.0,0,PM1
25085,0,-3.0,0,PM1
25086,0,4.0,0,PM1
25087,0,7.0,0,PM1
25088,0,6.0,0,PM1
25089,0,-2.0,0,PM1
25090,0,-3.0,0,PM1
25091,0,1.0,0,PM1
25092,0,-7.0,0,PM1
25093,0,0.0,0,PM1
25094,0,2.0,0,PM1
25095,0,-6.0,0,PM1
25096,0,-6.0,0,PM1
25097,0,0.0,0,PM1
25098,0,-2.0,0,PM1
25099,0,-2.0,0,PM1
25100,0,11.0,0,PM1
25101,0,2.0,0,PM1
25102,0,-3.0,0,PM1
25103,0,-5.0,0,PM1
25104,0,-2.0,0,PM1
25105,0,10.0,0,PM1
25106,0,4.0,0,PM1
25107,0,1.0,0,PM1
25108,0,3.0,0,PM1
25109,0,0.0,0,PM1
25110,0,-2.0,0,PM1
25111,0,-2.0,0,PM1
25112,0,4.0,0,PM1
25113,0,4.0,0,PM1
25114,0,-2.0,0,PM1
25115,0,-5.0,0,PM1
25116,0,-2.0,0,PM1
25117,0,8.0,0,PM1
25118,0,-9.0,0,PM1
25119,0,0.0,0,PM1
25120,0,14.0,0,PM1
25121,0,-3.0,0,PM1
25122,0,-2.0,0,PM1
25123,0,11.0,0,PM1
25124,0,-3.0,0,PM1
25125,0,4.0,0,PM1
25126,0,12.0,0,PM1
25127,0,1.0,0,PM1
25128,0,10.0,0,PM1
25129,0,-5.0,0,PM1
25130,0,8.0,0,PM1
25131,0,-1.0,0,PM1
25132,0,9.0,0,PM1
25133,0,16.0,1,PM1
25134,0,-4.0,0,PM1
25135,0,4.0,0,PM1
25136,0,4.0,0,PM1
25137,0,-3.0,0,PM1
25138,0,11.0,0,PM1
25139,0,-3.0,0,PM1
25140,0,-1.0,0,PM1
25141,0,4.0,0,PM1
25142,0,5.0,0,PM1
25143,0,2.0,0,PM1
25144,0,5.0,0,PM1
25145,0,0.0,0,PM1
25146,0,-1.0,0,PM1
25147,0,1.0,0,PM1
25148,0,4.0,0,PM1
25149,0,5.0,0,PM1
25150,0,42.0,1,PM1
25151,0,4.0,0,PM1
25152,0,22.0,1,PM1
25153,0,5.0,0,PM1
25154,0,10.0,0,PM1
25155,0,8.0,0,PM1
25156,0,3.0,0,PM1
25157,0,5.0,0,PM1
25158,0,10.0,0,PM1
25159,0,2.0,0,PM1
25160,0,10.0,0,PM1
25161,0,7.0,0,PM1
25162,0,3.0,0,PM1
25163,0,7.0,0,PM1
25164,0,3.0,0,AM
25165,0,7.0,0,AM
25166,0,9.0,0,AM
25167,0,-4.0,0,AM
25168,0,0.0,0,AM
25169,0,7.0,0,AM
25170,0,3.0,0,AM
25171,0,13.0,0,AM
25172,0,1.0,0,AM
25173,0,1.0,0,AM
25174,0,4.0,0,AM
25175,0,1.0,0,AM
25176,0,1.0,0,AM
25177,0,1.0,0,AM
25178,0,38.0,1,AM
25179,0,1.0,0,AM
25180,0,10.0,0,AM
25181,0,4.0,0,AM
25182,0,16.0,1,AM
25183,0,2.0,0,AM
25184,0,3.0,0,AM
25185,0,9.0,0,AM
25186,0,2.0,0,AM
25187,0,8.0,0,AM
25188,0,0.0,0,AM
25189,0,9.0,0,AM
25190,0,7.0,0,AM
25191,0,6.0,0,AM
25192,0,0.0,0,AM
25193,0,20.0,1,AM
25194,0,5.0,0,AM
25195,0,1.0,0,AM
25196,0,0.0,0,PM1
25197,0,-2.0,0,AM
25198,0,8.0,0,PM1
25199,0,1.0,0,AM
25200,0,-3.0,0,AM
25201,0,8.0,0,PM1
25202,0,2.0,0,AM
25203,0,9.0,0,AM
25204,0,3.0,0,PM1
25205,0,10.0,0,AM
25206,0,4.0,0,AM
25207,0,9.0,0,PM1
25208,0,-3.0,0,PM1
25209,0,11.0,0,PM1
25210,0,-1.0,0,AM
25211,0,7.0,0,PM1
25212,0,-4.0,0,PM1
25213,0,14.0,0,PM1
25214,0,-2.0,0,PM1
25215,0,3.0,0,AM
25216,0,3.0,0,PM1
25217,0,0.0,0,PM1
25218,0,-1.0,0,PM1
25219,0,12.0,0,AM
25220,0,6.0,0,PM1
25221,0,1.0,0,PM1
25222,0,-1.0,0,PM1
25223,0,82.0,1,AM
25224,0,-7.0,0,PM1
25225,0,14.0,0,PM1
25226,0,-1.0,0,PM1
25227,0,7.0,0,PM1
25228,0,3.0,0,PM1
25229,0,1.0,0,PM1
25230,0,-5.0,0,PM1
25231,0,0.0,0,PM1
25232,0,-5.0,0,PM1
25233,0,7.0,0,PM1
25234,0,10.0,0,PM1
25235,0,28.0,1,PM1
25236,0,-4.0,0,PM1
25237,0,10.0,0,PM1
25238,0,4.0,0,PM1
25239,0,-2.0,0,PM1
25240,0,9.0,0,PM1
25241,0,3.0,0,PM1
25242,0,11.0,0,PM1
25243,0,-2.0,0,PM1
25244,0,-1.0,0,PM1
25245,0,1.0,0,PM1
25246,0,12.0,0,PM1
25247,0,9.0,0,PM1
25248,0,4.0,0,PM1
25249,0,8.0,0,PM1
25250,0,2.0,0,PM1
25251,0,-1.0,0,PM1
25252,0,25.0,1,PM1
25253,0,1.0,0,PM1
25254,0,6.0,0,PM1
25255,0,26.0,1,PM1
25256,0,11.0,0,PM1
25257,0,1.0,0,PM1
25258,0,0.0,0,PM1
25259,0,-1.0,0,PM1
25260,0,13.0,0,PM1
25261,0,7.0,0,PM1
25262,0,4.0,0,PM1
25263,0,16.0,1,PM1
25264,0,1.0,0,PM1
25265,0,2.0,0,PM1
25266,0,10.0,0,PM1
25267,0,5.0,0,PM1
25268,0,-3.0,0,PM1
25269,0,-5.0,0,PM1
25270,0,-3.0,0,PM1
25271,0,-2.0,0,PM1
25272,0,-1.0,0,PM1
25273,0,31.0,1,PM1
25274,0,-2.0,0,PM1
25275,0,15.0,0,PM1
25276,0,10.0,0,PM1
25277,0,-1.0,0,PM1
25278,0,8.0,0,PM1
25279,0,0.0,0,PM1
25280,0,9.0,0,PM1
25281,0,0.0,0,PM1
25282,0,-1.0,0,PM1
25283,0,6.0,0,PM1
25284,0,8.0,0,PM1
25285,0,7.0,0,PM1
25286,0,-7.0,0,PM1
25287,0,-3.0,0,PM1
25288,0,0.0,0,PM1
25289,0,-2.0,0,PM1
25290,0,-3.0,0,PM1
25291,0,1.0,0,PM1
25292,0,3.0,0,PM1
25293,0,2.0,0,PM1
25294,0,-1.0,0,PM1
25295,0,93.0,1,PM1
25296,0,3.0,0,PM1
25297,0,37.0,1,PM1
25298,0,2.0,0,PM1
25299,0,17.0,1,PM1
25300,0,-1.0,0,AM
25301,0,6.0,0,AM
25302,0,-1.0,0,AM
25303,0,1.0,0,AM
25304,0,0.0,0,AM
25305,0,-2.0,0,AM
25306,0,1.0,0,AM
25307,0,0.0,0,AM
25308,0,5.0,0,AM
25309,0,12.0,0,AM
25310,0,1.0,0,AM
25311,0,4.0,0,AM
25312,0,25.0,1,AM
25313,0,1.0,0,AM
25314,0,0.0,0,AM
25315,0,2.0,0,AM
25316,0,25.0,1,AM
25317,0,-1.0,0,AM
25318,0,4.0,0,AM
25319,0,12.0,0,AM
25320,0,14.0,0,AM
25321,0,7.0,0,AM
25322,0,64.0,1,AM
25323,0,2.0,0,AM
25324,0,0.0,0,AM
25325,0,8.0,0,AM
25326,0,-4.0,0,AM
25327,0,0.0,0,AM
25328,0,-1.0,0,AM
25329,0,0.0,0,AM
25330,0,3.0,0,AM
25331,0,0.0,0,AM
25332,0,-1.0,0,AM
25333,0,3.0,0,AM
25334,0,28.0,1,AM
25335,0,0.0,0,AM
25336,0,1.0,0,AM
25337,0,-1.0,0,AM
25338,0,8.0,0,AM
25339,0,0.0,0,AM
25340,0,6.0,0,AM
25341,0,-1.0,0,AM
25342,0,2.0,0,AM
25343,0,10.0,0,AM
25344,0,8.0,0,AM
25345,0,64.0,1,AM
25346,0,42.0,1,AM
25347,0,4.0,0,AM
25348,0,9.0,0,AM
25349,0,48.0,1,AM
25350,0,17.0,1,AM
25351,0,1.0,0,AM
25352,0,0.0,0,PM2
25353,0,1.0,0,AM
25354,0,0.0,0,PM2
25355,0,14.0,0,AM
25356,0,1.0,0,PM2
25357,0,8.0,0,AM
25358,0,1.0,0,PM2
25359,0,0.0,0,AM
25360,0,4.0,0,PM2
25361,0,-2.0,0,PM2
25362,0,-3.0,0,PM1
25363,0,-4.0,0,PM1
25364,0,4.0,0,PM1
25365,0,5.0,0,PM2
25366,0,-5.0,0,PM1
25367,0,-4.0,0,PM1
25368,0,6.0,0,PM2
25369,0,-1.0,0,PM1
25370,0,2.0,0,PM1
25371,0,13.0,0,PM1
25372,0,95.0,1,PM2
25373,0,6.0,0,PM1
25374,0,-4.0,0,PM1
25375,0,1.0,0,PM2
25376,0,3.0,0,PM1
25377,0,0.0,0,PM1
25378,0,2.0,0,PM2
25379,0,7.0,0,PM2
25380,0,38.0,1,PM1
25381,0,0.0,0,PM2
25382,0,12.0,0,PM1
25383,0,12.0,0,PM1
25384,0,1.0,0,PM1
25385,0,6.0,0,PM2
25386,0,-2.0,0,PM2
25387,0,-2.0,0,PM2
25388,0,0.0,0,PM2
25389,0,0.0,0,PM1
25390,0,4.0,0,PM2
25391,0,8.0,0,PM2
25392,0,19.0,1,PM2
25393,0,-1.0,0,PM2
25394,0,2.0,0,PM2
25395,0,4.0,0,PM2
25396,0,11.0,0,PM2
25397,0,1.0,0,PM2
25398,0,16.0,1,PM2
25399,0,0.0,0,PM2
25400,0,7.0,0,PM2
25401,0,5.0,0,PM2
25402,0,5.0,0,PM1
25403,0,8.0,0,PM2
25404,0,0.0,0,PM2
25405,0,15.0,0,PM2
25406,0,4.0,0,PM2
25407,0,11.0,0,PM2
25408,0,66.0,1,PM2
25409,0,-2.0,0,PM2
25410,0,17.0,1,PM2
25411,0,-2.0,0,AM
25412,0,4.0,0,AM
25413,0,5.0,0,AM
25414,0,4.0,0,AM
25415,0,-1.0,0,AM
25416,0,-2.0,0,AM
25417,0,-3.0,0,AM
25418,0,35.0,1,AM
25419,0,1.0,0,AM
25420,0,3.0,0,AM
25421,0,11.0,0,AM
25422,0,11.0,0,AM
25423,0,3.0,0,AM
25424,0,-3.0,0,AM
25425,0,11.0,0,AM
25426,0,0.0,0,AM
25427,0,7.0,0,AM
25428,0,16.0,1,AM
25429,0,0.0,0,AM
25430,0,9.0,0,AM
25431,0,4.0,0,AM
25432,0,-1.0,0,AM
25433,0,1.0,0,AM
25434,0,-3.0,0,AM
25435,0,4.0,0,AM
25436,0,5.0,0,AM
25437,0,10.0,0,AM
25438,0,1.0,0,AM
25439,0,2.0,0,AM
25440,0,33.0,1,AM
25441,0,12.0,0,AM
25442,0,6.0,0,PM1
25443,0,6.0,0,PM1
25444,0,1.0,0,PM1
25445,0,5.0,0,PM1
25446,0,0.0,0,PM1
25447,0,6.0,0,PM1
25448,0,5.0,0,PM1
25449,0,-3.0,0,PM1
25450,0,1.0,0,PM1
25451,0,7.0,0,PM1
25452,0,-2.0,0,PM1
25453,0,8.0,0,PM1
25454,0,22.0,1,PM1
25455,0,-4.0,0,PM1
25456,0,7.0,0,PM1
25457,0,7.0,0,PM1
25458,0,9.0,0,PM1
25459,0,1.0,0,PM1
25460,0,7.0,0,PM1
25461,0,0.0,0,PM1
25462,0,4.0,0,PM1
25463,0,1.0,0,PM1
25464,0,1.0,0,PM1
25465,0,3.0,0,PM1
25466,0,5.0,0,PM1
25467,0,18.0,1,PM1
25468,0,4.0,0,PM1
25469,0,0.0,0,PM1
25470,0,-1.0,0,PM1
25471,0,6.0,0,PM1
25472,0,15.0,0,PM1
25473,0,10.0,0,PM1
25474,0,1.0,0,AM
25475,0,-5.0,0,PM1
25476,0,1.0,0,AM
25477,0,4.0,0,PM1
25478,0,2.0,0,AM
25479,0,3.0,0,AM
25480,0,2.0,0,AM
25481,0,36.0,1,AM
25482,0,7.0,0,AM
25483,0,11.0,0,AM
25484,0,6.0,0,AM
25485,0,12.0,0,AM
25486,0,5.0,0,AM
25487,0,16.0,1,AM
25488,0,6.0,0,AM
25489,0,17.0,1,AM
25490,0,0.0,0,AM
25491,0,25.0,1,PM1
25492,0,11.0,0,AM
25493,0,3.0,0,PM1
25494,0,-2.0,0,PM1
25495,0,-2.0,0,PM1
25496,0,0.0,0,PM2
25497,0,2.0,0,PM2
25498,0,5.0,0,PM2
25499,0,3.0,0,PM2
25500,0,48.0,1,PM2
25501,0,5.0,0,PM2
25502,0,10.0,0,PM2
25503,0,1.0,0,PM2
25504,0,19.0,1,PM2
25505,0,5.0,0,PM2
25506,0,15.0,0,PM2
25507,0,7.0,0,PM2
25508,0,8.0,0,PM2
25509,0,36.0,1,PM2
25510,0,3.0,0,PM2
25511,0,12.0,0,PM2
25512,0,0.0,0,PM2
25513,0,2.0,0,PM2
25514,0,4.0,0,PM2
25515,0,1.0,0,PM2
25516,0,11.0,0,PM2
25517,0,1.0,0,PM2
25518,0,8.0,0,PM2
25519,0,15.0,0,PM2
25520,0,1.0,0,PM2
25521,0,8.0,0,PM2
25522,0,16.0,1,PM2
25523,0,11.0,0,PM2
25524,0,7.0,0,PM2
25525,0,0.0,0,PM2
25526,0,2.0,0,PM2
25527,0,6.0,0,AM
25528,0,1.0,0,AM
25529,0,4.0,0,AM
25530,0,2.0,0,PM1
25531,0,14.0,0,PM1
25532,0,2.0,0,PM1
25533,0,3.0,0,PM1
25534,0,6.0,0,PM1
25535,0,10.0,0,PM1
25536,0,8.0,0,PM1
25537,0,-2.0,0,PM1
25538,0,0.0,0,PM1
25539,0,12.0,0,PM1
25540,0,4.0,0,PM1
25541,0,11.0,0,PM1
25542,0,11.0,0,PM1
25543,0,5.0,0,PM1
25544,0,1.0,0,PM1
25545,0,38.0,1,PM1
25546,0,0.0,0,PM1
25547,0,10.0,0,PM1
25548,0,18.0,1,PM1
25549,0,5.0,0,PM1
25550,0,13.0,0,PM1
25551,0,7.0,0,PM1
25552,0,4.0,0,PM1
25553,0,4.0,0,PM1
25554,0,8.0,0,PM1
25555,0,12.0,0,PM1
25556,0,1.0,0,PM1
25557,0,7.0,0,PM1
25558,0,-1.0,0,PM1
25559,0,12.0,0,PM1
25560,0,12.0,0,PM1
25561,0,-1.0,0,PM2
25562,0,5.0,0,PM2
25563,0,6.0,0,PM2
25564,0,-2.0,0,AM
25565,0,3.0,0,AM
25566,0,18.0,1,AM
25567,0,12.0,0,AM
25568,0,19.0,1,AM
25569,0,0.0,0,AM
25570,0,-2.0,0,AM
25571,0,13.0,0,AM
25572,0,10.0,0,AM
25573,0,12.0,0,AM
25574,0,9.0,0,AM
25575,0,65.0,1,AM
25576,0,11.0,0,AM
25577,0,10.0,0,AM
25578,0,8.0,0,AM
25579,0,12.0,0,AM
25580,0,14.0,0,AM
25581,0,2.0,0,AM
25582,0,15.0,0,AM
25583,0,0.0,0,AM
25584,0,6.0,0,AM
25585,0,13.0,0,AM
25586,0,8.0,0,AM
25587,0,7.0,0,AM
25588,0,2.0,0,AM
25589,0,-2.0,0,AM
25590,0,5.0,0,AM
25591,0,0.0,0,AM
25592,0,7.0,0,AM
25593,0,-4.0,0,AM
25594,0,-1.0,0,AM
25595,0,-1.0,0,AM
25596,0,-3.0,0,AM
25597,0,-1.0,0,AM
25598,0,-4.0,0,AM
25599,0,14.0,0,AM
25600,0,1.0,0,AM
25601,0,2.0,0,AM
25602,0,-4.0,0,AM
25603,0,3.0,0,AM
25604,0,-2.0,0,AM
25605,0,-3.0,0,AM
25606,0,7.0,0,AM
25607,0,-2.0,0,AM
25608,0,1.0,0,AM
25609,0,4.0,0,AM
25610,0,1.0,0,AM
25611,0,0.0,0,AM
25612,0,23.0,1,AM
25613,0,-1.0,0,AM
25614,0,-1.0,0,AM
25615,0,4.0,0,AM
25616,0,-2.0,0,AM
25617,0,-3.0,0,AM
25618,0,-2.0,0,AM
25619,0,3.0,0,AM
25620,0,6.0,0,AM
25621,0,-2.0,0,AM
25622,0,0.0,0,PM1
25623,0,75.0,1,PM1
25624,0,3.0,0,PM1
25625,0,-3.0,0,PM1
25626,0,6.0,0,PM1
25627,0,-1.0,0,PM1
25628,0,2.0,0,PM1
25629,0,-5.0,0,PM1
25630,0,-9.0,0,PM1
25631,0,-2.0,0,PM1
25632,0,-2.0,0,PM1
25633,0,1.0,0,PM1
25634,0,-2.0,0,PM1
25635,0,-2.0,0,PM1
25636,0,21.0,1,PM1
25637,0,-5.0,0,PM1
25638,0,-7.0,0,PM1
25639,0,-1.0,0,PM1
25640,0,-4.0,0,PM1
25641,0,5.0,0,PM1
25642,0,-5.0,0,PM1
25643,0,-6.0,0,PM1
25644,0,-1.0,0,PM1
25645,0,4.0,0,PM1
25646,0,-1.0,0,PM1
25647,0,-1.0,0,PM1
25648,0,-3.0,0,PM1
25649,0,-2.0,0,PM1
25650,0,-7.0,0,PM1
25651,0,8.0,0,PM1
25652,0,1.0,0,PM1
25653,0,4.0,0,PM1
25654,0,2.0,0,PM1
25655,0,-2.0,0,PM1
25656,0,-3.0,0,PM1
25657,0,-3.0,0,PM1
25658,0,-2.0,0,PM1
25659,0,-1.0,0,PM1
25660,0,8.0,0,PM1
25661,0,7.0,0,PM1
25662,0,33.0,1,PM1
25663,0,2.0,0,PM1
25664,0,5.0,0,PM1
25665,0,-1.0,0,PM1
25666,0,2.0,0,PM1
25667,0,-1.0,0,PM1
25668,0,6.0,0,PM1
25669,0,3.0,0,PM1
25670,0,-2.0,0,PM1
25671,0,1.0,0,PM1
25672,0,-2.0,0,PM1
25673,0,1.0,0,PM1
25674,0,-2.0,0,PM1
25675,0,0.0,0,AM
25676,0,7.0,0,PM2
25677,0,3.0,0,PM2
25678,0,3.0,0,PM2
25679,0,-5.0,0,PM2
25680,0,20.0,1,PM2
25681,0,5.0,0,PM2
25682,0,2.0,0,PM2
25683,0,3.0,0,PM2
25684,0,18.0,1,PM2
25685,0,4.0,0,PM2
25686,0,4.0,0,PM2
25687,0,-3.0,0,PM2
25688,0,3.0,0,PM2
25689,0,9.0,0,PM2
25690,0,3.0,0,PM2
25691,0,32.0,1,PM2
25692,0,0.0,0,PM2
25693,0,7.0,0,PM2
25694,0,-5.0,0,PM1
25695,0,-2.0,0,AM
25696,0,20.0,1,AM
25697,0,4.0,0,AM
25698,0,3.0,0,AM
25699,0,-5.0,0,PM1
25700,0,-1.0,0,PM1
25701,0,39.0,1,PM1
25702,0,4.0,0,PM1
25703,0,16.0,1,PM1
25704,0,13.0,0,PM1
25705,0,0.0,0,PM1
25706,0,7.0,0,PM1
25707,0,9.0,0,PM1
25708,0,-4.0,0,PM1
25709,0,5.0,0,PM1
25710,0,0.0,0,PM1
25711,0,-5.0,0,PM2
25712,0,3.0,0,PM1
25713,0,62.0,1,PM1
25714,0,7.0,0,PM1
25715,0,8.0,0,PM1
25716,0,3.0,0,PM2
25717,0,1.0,0,PM1
25718,0,7.0,0,PM1
25719,0,4.0,0,PM1
25720,0,3.0,0,PM1
25721,0,0.0,0,PM2
25722,0,4.0,0,PM1
25723,0,0.0,0,PM1
25724,0,2.0,0,PM1
25725,0,1.0,0,PM1
25726,0,-10.0,0,PM2
25727,0,-2.0,0,PM1
25728,0,7.0,0,PM2
25729,0,3.0,0,PM1
25730,0,7.0,0,PM1
25731,0,-1.0,0,PM1
25732,0,-2.0,0,PM1
25733,0,16.0,1,PM2
25734,0,0.0,0,PM1
25735,0,-1.0,0,PM1
25736,0,9.0,0,PM1
25737,0,-1.0,0,PM1
25738,0,-2.0,0,PM2
25739,0,6.0,0,PM1
25740,0,0.0,0,PM1
25741,0,29.0,1,PM1
25742,0,-1.0,0,PM1
25743,0,7.0,0,PM1
25744,0,6.0,0,PM2
25745,0,18.0,1,PM1
25746,0,1.0,0,PM1
25747,0,2.0,0,PM1
25748,0,1.0,0,PM1
25749,0,4.0,0,PM2
25750,0,-3.0,0,PM1
25751,0,2.0,0,PM1
25752,0,-2.0,0,PM2
25753,0,-5.0,0,PM1
25754,0,-2.0,0,PM2
25755,0,4.0,0,PM2
25756,0,-3.0,0,PM2
25757,0,6.0,0,PM2
25758,0,3.0,0,PM1
25759,0,3.0,0,PM2
25760,0,18.0,1,PM2
25761,0,0.0,0,PM2
25762,0,50.0,1,PM2
25763,0,1.0,0,PM1
25764,0,2.0,0,PM2
25765,0,4.0,0,PM2
25766,0,-4.0,0,PM2
25767,0,22.0,1,PM2
25768,0,4.0,0,PM1
25769,0,3.0,0,PM2
25770,0,34.0,1,PM2
25771,0,0.0,0,PM2
25772,0,3.0,0,PM2
25773,0,20.0,1,PM1
25774,0,7.0,0,PM2
25775,0,-2.0,0,PM2
25776,0,0.0,0,PM2
25777,0,-2.0,0,PM2
25778,0,15.0,0,PM2
25779,0,9.0,0,PM2
25780,0,12.0,0,PM2
25781,0,32.0,1,PM1
25782,0,97.0,1,PM2
25783,0,7.0,0,PM2
25784,0,2.0,0,PM2
25785,0,-4.0,0,PM2
25786,0,22.0,1,PM2
25787,0,0.0,0,PM2
25788,0,-2.0,0,PM1
25789,0,13.0,0,PM1
25790,0,2.0,0,PM1
25791,0,-1.0,0,PM1
25792,0,6.0,0,PM1
25793,0,10.0,0,PM1
25794,0,-5.0,0,PM1
25795,0,4.0,0,PM1
25796,0,2.0,0,AM
25797,0,-3.0,0,AM
25798,0,-3.0,0,AM
25799,0,-6.0,0,PM1
25800,0,2.0,0,AM
25801,0,-4.0,0,AM
25802,0,-2.0,0,AM
25803,0,1.0,0,PM1
25804,0,5.0,0,AM
25805,0,3.0,0,AM
25806,0,2.0,0,AM
25807,0,0.0,0,PM1
25808,0,2.0,0,AM
25809,0,-4.0,0,AM
25810,0,12.0,0,AM
25811,0,17.0,1,PM1
25812,0,-1.0,0,AM
25813,0,-9.0,0,AM
25814,0,-1.0,0,AM
25815,0,1.0,0,PM1
25816,0,1.0,0,PM1
25817,0,3.0,0,AM
25818,0,2.0,0,AM
25819,0,-1.0,0,PM1
25820,0,8.0,0,PM1
25821,0,45.0,1,AM
25822,0,11.0,0,AM
25823,0,0.0,0,PM1
25824,0,20.0,1,PM1
25825,0,-2.0,0,AM
25826,0,-4.0,0,AM
25827,0,3.0,0,PM1
25828,0,-2.0,0,PM1
25829,0,-1.0,0,AM
25830,0,1.0,0,AM
25831,0,-3.0,0,PM1
25832,0,1.0,0,PM2
25833,0,17.0,1,PM2
25834,0,0.0,0,PM2
25835,0,-4.0,0,PM2
25836,0,-2.0,0,PM2
25837,0,27.0,1,PM2
25838,0,-3.0,0,PM2
25839,0,11.0,0,PM2
25840,0,17.0,1,PM2
25841,0,20.0,1,PM2
25842,0,28.0,1,PM2
25843,0,-3.0,0,PM2
25844,0,3.0,0,PM2
25845,0,13.0,0,PM2
25846,0,11.0,0,PM2
25847,0,18.0,1,PM2
25848,0,2.0,0,PM2
25849,0,28.0,1,PM2
25850,0,1.0,0,PM2
25851,0,0.0,0,PM2
25852,0,-3.0,0,PM2
25853,0,1.0,0,PM2
25854,0,-2.0,0,PM2
25855,0,-2.0,0,PM2
25856,0,5.0,0,PM2
25857,0,4.0,0,PM2
25858,0,51.0,1,PM2
25859,0,1.0,0,PM2
25860,0,-3.0,0,PM2
25861,0,-2.0,0,PM2
25862,0,-1.0,0,PM2
25863,0,3.0,0,PM2
25864,0,25.0,1,PM1
25865,0,0.0,0,PM1
25866,0,0.0,0,PM1
25867,0,-1.0,0,PM1
25868,0,-5.0,0,PM1
25869,0,5.0,0,AM
25870,0,-4.0,0,PM1
25871,0,2.0,0,PM1
25872,0,-2.0,0,PM1
25873,0,-4.0,0,PM1
25874,0,-2.0,0,PM1
25875,0,-3.0,0,AM
25876,0,9.0,0,AM
25877,0,-2.0,0,PM1
25878,0,42.0,1,PM1
25879,0,15.0,0,PM1
25880,0,0.0,0,PM1
25881,0,16.0,1,AM
25882,0,9.0,0,AM
25883,0,0.0,0,AM
25884,0,-1.0,0,PM1
25885,0,5.0,0,PM1
25886,0,7.0,0,PM1
25887,0,-2.0,0,PM1
25888,0,-2.0,0,PM1
25889,0,5.0,0,AM
25890,0,-4.0,0,AM
25891,0,1.0,0,PM1
25892,0,1.0,0,AM
25893,0,0.0,0,PM1
25894,0,0.0,0,PM1
25895,0,3.0,0,AM
25896,0,9.0,0,AM
25897,0,-4.0,0,AM
25898,0,3.0,0,AM
25899,0,6.0,0,AM
25900,0,-1.0,0,AM
25901,0,17.0,1,AM
25902,0,0.0,0,AM
25903,0,-2.0,0,AM
25904,0,-3.0,0,AM
25905,0,3.0,0,AM
25906,0,6.0,0,AM
25907,0,13.0,0,AM
25908,0,9.0,0,AM
25909,0,27.0,1,AM
25910,0,11.0,0,AM
25911,0,-1.0,0,AM
25912,0,-4.0,0,AM
25913,0,2.0,0,AM
25914,0,-4.0,0,AM
25915,0,2.0,0,AM
25916,0,11.0,0,AM
25917,0,0.0,0,AM
25918,0,-2.0,0,AM
25919,0,7.0,0,AM
25920,0,10.0,0,AM
25921,0,2.0,0,AM
25922,0,4.0,0,PM1
25923,0,-6.0,0,AM
25924,0,11.0,0,AM
25925,0,0.0,0,AM
25926,0,-1.0,0,PM2
25927,0,-2.0,0,AM
25928,0,24.0,1,AM
25929,0,-3.0,0,AM
25930,0,39.0,1,PM1
25931,0,-2.0,0,AM
25932,0,-3.0,0,AM
25933,0,-4.0,0,AM
25934,0,5.0,0,AM
25935,0,1.0,0,PM1
25936,0,-3.0,0,AM
25937,0,-3.0,0,AM
25938,0,2.0,0,AM
25939,0,9.0,0,PM1
25940,0,0.0,0,PM1
25941,0,-1.0,0,PM1
25942,0,-2.0,0,PM1
25943,0,-1.0,0,PM1
25944,0,-1.0,0,PM1
25945,0,-2.0,0,PM1
25946,0,7.0,0,PM1
25947,0,4.0,0,PM1
25948,0,0.0,0,PM1
25949,0,2.0,0,PM1
25950,0,-2.0,0,PM1
25951,0,15.0,0,PM1
25952,0,0.0,0,PM1
25953,0,-4.0,0,PM1
25954,0,18.0,1,PM1
25955,0,6.0,0,PM1
25956,0,-3.0,0,PM1
25957,0,0.0,0,PM1
25958,0,0.0,0,PM1
25959,0,3.0,0,PM1
25960,0,1.0,0,PM1
25961,0,5.0,0,PM1
25962,0,8.0,0,PM1
25963,0,0.0,0,PM1
25964,0,0.0,0,PM1
25965,0,10.0,0,PM1
25966,0,-1.0,0,PM1
25967,0,0.0,0,PM1
25968,0,1.0,0,PM1
25969,0,5.0,0,PM1
25970,0,2.0,0,PM1
25971,0,5.0,0,PM1
25972,0,6.0,0,PM2
